// Reference=MNI			
//24814646-1			
// Subjects=20	
-24.02	-62.85	-6.86	
16.29	-84.85	24.37	
-13.29	-85.1	24.56	
13.03	-90.6	-17.39	
-6.09	-82.79	-42.23	
16	-16.26	7.47	
			
//15291723-3			
// Subjects=11			
49.72	20.89	23.59	
41.27	24.31	28.96	
-38.92	-4.72	31.42	
49.76	2.29	12.66	
33.83	26.66	16.63	
-36.01	36.14	-8.02	
12.87	-3.88	37.72	
49.67	8.16	-12.16	
56.05	5.8	0.17	
59.43	-36.16	20.79	
13.16	-77.08	48.28	
-13.28	-66.39	54.36	
38.44	-51.25	53.02	
59.46	-38.91	27.63	
-43.02	-42.92	28.51	
5.6	-27.36	51.58	
-5.96	-94.62	-11.45	
22.6	-89.03	6.86	
16.32	-77.39	42.73	
-2.76	-93.85	0.68	
22.62	-85.13	18.81	
-16.46	-85.12	24.58	
13.03	-90.6	-17.39	
-2.83	-87.58	-17.5	
19.21	-25.69	8.1	
-16.69	-34.39	8.9	
38.05	11.55	-6.77	
			
//15291723-4			
// Subjects=11			
45.47	23.6	16.78	
49.63	28.86	-1.37	
41.1	39.6	-14.26	
45.49	24.01	23.41	
49.74	1.88	6.03	
30.9	-13.49	50.48	
8.67	-6.73	43.49	
45.5	-6.59	-11.12	
-35.92	10.59	-11.82	
-19.63	-63.29	54.19	
19.48	-72.83	47.95	
-23.87	-54.59	59.16	
38.44	-51.25	53.02	
5.59	-22.82	56.81	
56.3	-42.09	27.87	
-35.63	-39.7	28.25	
-5.96	-94.62	-11.45	
-13.31	-93.53	7.38	
16.32	-77.39	42.73	
31.08	-78.02	30.48	
34.23	-78.39	23.83	
-42.98	-69.62	5.92	
13.03	-90.6	-17.39	
-5.99	-90.76	-17.27	
15.96	-5.75	6.75	
-28.51	10.99	-6.34	
15.92	-3.34	-5.62	
-39.01	-3.4	1.36	
			
//15038005-1			
// Subjects=7			
-43.03	-16.72	60.01	
63.66	-17.63	47.24	
-57.99	9.96	32.75	
42.5	1.99	60.45	
66.65	16.9	24.88	
61.54	-57.93	-7.7	
-51.49	-61.89	-4.55	
-20.92	-52.86	-16.44	
20.29	-55.87	-19.81	
-5.14	-20.13	-1.02	
			
//15038005-2			
// Subjects=7			
-64.27	-14.93	23.39	
-67.38	-24.01	30.69	
66.83	-17.73	45.01	
-37.09	35.46	-19.07	
-49.69	39.62	16.24	
-40.04	9.71	26	
-51.5	-62.03	-6.76	
-36.92	0.55	-3.36	
26.45	0.54	-12.61	
-1.97	-23.39	-3.04	
			
//15038005-3			
// Subjects=7			
38.89	64.86	-14.87	
29.62	43.02	43.29	
57.43	-59.8	31.3	
-1.72	-59.96	37.2	
			
//16167193			
// Subjects=13			
-24.15	21.25	57.3	
26.55	16.66	44	
35.06	-46.15	-18.34	
-32.52	-54.85	-12.91	
-53.93	39.31	11.84	
39.02	48.49	10.67	
47.61	15.22	17.34	
			
//15893474-1			
// Subjects=8			
-49.51	-15.82	6.72	
-45.2	-36.53	12.55	
-66.33	-36.7	12.68	
64.76	-56.89	8.86	
60.39	-23.58	2.16	
-53.57	-66.82	1.35	
-45.15	-67.56	-11.96	
-11.46	-28.92	-5.93	
			
//15893474-2			
// Subjects=8 			
64.76	-56.89	8.86	
56.34	-74.31	1.22	
73.15	-35.27	16.2	
-53.57	-66.82	1.35	
-15.76	-3.2	1.21	
-28.46	5.37	5.14	
-62.1	-36.67	12.66	
-53.63	-36.06	21.44	
-45.2	-36.53	12.55	
30.71	1.39	0.63	
			
//15893474-1			
// Subjects=8 			
64.76	-56.89	8.86	
56.34	-74.31	1.22	
73.15	-35.27	16.2	
-53.57	-66.82	1.35	
-62.1	-36.67	12.66	
-53.63	-36.06	21.44	
-45.2	-36.53	12.55	
			
//15890534-1			
// Subjects=13			
0.96	61.25	17.79	
1.26	13.6	66.55	
44.32	24.92	-13.28	
-50.76	27.82	-4.04	
48.66	-6.83	-15.57	
57.28	-36.99	7.54	
68.94	-49.77	3.9	
-46.4	-11.35	-6.93	
-5.95	-64.6	30.89	
-2.8	-77.68	6.24	
-10.25	-69.82	-2.03	
-14.53	-58.5	-6.11	
16.95	-3.94	-15.58	
-15.8	-6.32	-15.22	
-2.97	-25.67	11.56	
-3.06	-5.98	5.77	
-6.06	-62.7	-6.98	
			
//15890534-2			
// Subjects=13			
-3.11	39.87	48.13	
-6.18	20.42	58.36	
64.72	-40.59	16.62	
68.93	-36.35	16.3	
37.1	-19.26	-10.21	
-14.69	-6.35	1.42	
			
//15890534-3			
// Subjects=13			
-6.44	57.77	13.63	
57.07	26.58	12.06	
-57.75	-69.2	14.86	
64.76	-52.15	17.41	
60.52	-44.62	20.25	
-2.8	-60.37	30.58	
28.88	-85.79	-10.04	
-18.76	-58.6	-7.18	
44.71	-82.71	-13.68	
41.52	-69.38	-2.36	
53.19	-81.89	-1.57	
-22.13	-7.36	-14	
-3.06	-7.03	5.84	
			
//15890534-4			
// Subjects=13			
-58.06	9.32	5.04	
-46.4	13.85	25.75	
-6.18	20.42	58.36	
1.13	40.17	52.53	
1.25	16.75	66.34	
5.23	49.73	18.55	
52.87	13.4	4.11	
-18.68	-52.1	30.11	
-57.71	-68.18	31.44	
-58.03	-7.18	-6.04	
53.11	-53.05	4.22	
60.39	-25.88	-1.01	
32.92	-30.58	-4.97	
-6.22	-2.31	14.41	
-2.99	-25.94	7.13	
5.39	2.19	17.37	
			
//20804287-1			
// Subjects=16			
-2.79	-75.04	14.94	
			
//20804287-2			
// Subjects=16			
-9.11	-78.04	18.51	
14.21	-89.85	29.17	
31.79	6.41	13.59	
-22.83	-42.35	69.42	
25.76	-43.33	63.65	
40.38	-22.19	27.71	
-36.94	8.11	-0.55	
			
//20804287-3			
// Subjects=16			
-19.76	-18.29	65.53	
55.1	2.5	32.59	
-24.9	-61.81	61.88	
16.37	-70.45	70	
20.23	11.29	43.29	
-44.2	-34.38	-4.25	
20.96	49.4	-23.69	
-12.25	-91.29	9.44	
			
//20804287-4			
// Subjects=16			
-51.85	40.82	1.74	
-42.11	1.76	34.32	
67.77	-31.88	-13.96	
8.62	18.38	57.31	
			
//20804287-5			
// Subjects=16			
-47.66	50.24	-0.04	
43.2	58.7	4.4	
8.62	19.49	58.34	
			
//20804287-6			
// Subjects=16			
7.69	-25.38	49.21	
-6.2	9.75	39.12	
36.02	3.16	11.57	
7.7	-56.18	11.36	
			
//20804287-7			
// Subjects=16			
-21.86	-20.41	65.69	
28.76	-4.91	53.23	
			
//19585588			
// Subjects=40			
29.97	-50.61	47.48	
-20.74	-50.83	51.12	
52.06	-35.68	29.68	
-65.26	-30.77	23.37	
48.74	5.47	30.21	
-30.38	-9.33	58.32	
			
//19780040-1			
// Subjects=16			
-65.37	-21.75	-1.66	
-28.31	-3.62	47.93	
-28.58	19.84	-16.94	
-50.37	-39.73	47.2	
-3.07	21.4	39.41	
-8.1	-81.49	-3.46	
-13.32	-100.65	-5.45	
54.08	-33.36	-1.57	
27.44	25.39	-3.22	
10.65	19.99	31.66	
43.45	8.57	30.02	
46.84	-44.37	43.62	
13.07	-91.82	-2.88	
16.28	-95.38	7.34	
			
//19780040-2			
// Subjects=16			
29.8	-3.2	46.45	
-40.87	-77.7	-5.75	
-61.09	-36.56	-2.9	
-28.58	25.56	-9.56	
-67.49	-17.5	-0.83	
-44.03	-42.96	45.17	
-41.06	8.27	37.2	
39.09	21.35	-1.9	
58.36	-42.23	7.89	
9.66	14.62	47.57	
43.32	20.34	-1.86	
71.08	-40.06	24.31	
26.81	-91.7	-2.97	
34.21	-63.99	35.05	
			
//19780040-3			
// Subjects=16			
-31.84	55.36	-4.92	
-32.76	4.76	-21.43	
-65.23	-31.14	34.49	
-18.75	-52.74	2.4	
52.02	-54.93	-8.96	
23.72	-70.29	54.41	
4.57	-70.07	9	
26.72	-57.14	10.21	
37.16	6.45	47.97	
9.92	-89.07	8.05	
35.93	22.78	4.68	
14.23	-105.43	15.81	
			
//20121935-1			
// Subjects=20			
-61.26	4.08	-11.23	
-49.63	8.85	-3.85	
-44.34	4.42	-8.02	
47.55	-1.15	-25.94	
39.12	-5.22	-22.28	
67.89	-27.99	32.39	
67.87	-22.54	35.34	
35.22	-81.2	-4.84	
72.01	-22.36	3.12	
1.16	22.69	42.63	
-0.95	22.6	41.53	
4.33	22.65	41.5	
4.34	21.66	42.68	
-65.33	-12.84	23.25	
43.38	5.9	3.57	
30.7	5.79	3.65	
			
//20121935-2			
// Subjects=20			
-15.52	-24.76	62.62	
-17.63	-24.78	62.63	
-11.31	-21.64	61.27	
31.09	-61.62	57.1	
-45.1	-39.95	42.75	
			
//20121935-3			
// Subjects=20			
34.76	51.14	2.74	
22.05	54.69	-6.3	
1.19	-0.79	20.93	
5.43	-0.49	25.32	
			
//19279244-1			
// Subjects=11			
-16.99	60.26	21.29	
9.49	46.11	27.65	
-7.41	50.58	34.11	
-44.33	18.65	17.64	
-42.09	6.7	46.19	
21.22	21.13	31.52	
-12.37	-56.21	13.7	
9.82	-50.23	22.04	
-35.73	-35.23	-2.03	
-56.02	5.41	-24.67	
-42.05	-33.62	7.89	
39.29	-27.62	8.11	
32.96	-27.47	11.47	
-29.45	-30.73	-15.69	
19.19	-36.43	-12.26	
59.24	-3.05	-7.01	
-34.52	-63.48	18.77	
-4.95	-73.97	-1.77	
-0.96	-7.48	-1.91	
13.82	0.4	4.12	
-9.44	12.44	14.53	
11.68	16.95	16.32	
-7.26	-47.86	-40.17	
-30.52	-33.52	-26.59	
-10.36	-69.17	-43.14	
27.58	-28.76	-26.15	
			
//19279244-2			
// Subjects=11			
-16.94	42.06	16.99	
7.38	49.45	30.77	
-49.59	18.95	23.2	
-6.18	19.3	57.33	
13.91	11.91	54.39	
-15.86	38.07	20.58	
-5.99	-53.04	30.1	
-29.47	-17.65	-8.82	
-56.92	-26.49	-11.38	
-34.52	-63.48	18.77	
-60.23	4.66	-19.04	
-4.08	-12.02	10.63	
-11.54	-11.33	-11.57	
6.39	15.65	13.11	
39.33	-41.48	5.73	
-30.52	-55.24	-53.96	
-37.76	-76.72	-24.7	
12.75	-35.49	-47.8	
20.25	-67.15	-49	
			
//19279244-3			
// Subjects=11			
14.03	-52.98	11.11	
-28.4	-26.32	-12.67	
-29.46	-27.58	-15.91	
19.18	-35.37	-12.33	
43.47	-17.15	6.26	
-43.12	-28.17	10.85	
-56.92	-17.34	0.2	
-31.33	-26.39	72.81	
65.65	-5.71	17.55	
25.47	-28.64	-23.92	
			
//18809234-1			
// Subjects=10			
-65.41	-10.12	-1.35	
67.74	-11.96	1.32	
39.26	-38.63	-16.66	
58.15	3.11	-9.64	
-43.13	-48.98	-18.8	
			
//18809234-2			
// Subjects=10			
-39.96	-48.95	-18.82	
62.38	3.35	-6.35	
			
//18809234-3			
// Subjects=10			
-59.03	-12.61	8.77	
61.34	3.54	-3.03	
71.02	-33.39	12.76	
51.72	18.21	-20.63	
58.11	12.56	-10.29	
			
//18809234-4			
// Subjects=10			
-11.54	31.19	45.45	
			
//18809234-5			
// Subjects=10			
-68.48	-32.01	3.5	
45.66	-33.8	9.61	
-46.26	-37.72	10.42	
			
//18809234-6			
// Subjects=5			
63.65	-43.11	10.14	
48.87	-43.03	13.55	
54.91	18.57	-15.12	
-65.41	-13.68	-7.77	
48.82	-33.77	9.59	
			
//18809234-7			
// Subjects=5			
-59.06	-13.22	-1.18	
-59.1	-3.97	-5.14	
			
//18809234-8			
// Subjects=5			
45.7	-46.41	10.47	
-65.36	-26.29	-6.9	
13.73	49.9	37.36	
13.89	-25.42	-4.1	
45.63	-30.85	6.07	
54.91	18.64	-14.02	
			
//18809234-9			
// Subjects=5			
64.55	-5.68	0.91	
-65.39	-13.07	2.18	
45.61	-38.37	-13.39	
64.71	-36.18	19.65	
			
//19244522-1			
// Subjects=20			
57.2	-13.81	7.06	
-51.61	-21.02	8.19	
27.54	-12.4	-17.28	
			
//19244522-2			
// Subjects=20			
-0.72	-56.56	23.65	
-34.73	-30.71	-14.55	
			
//19244522-3			
// Subjects=20			
55.14	3.45	48.07	
6.56	8.19	63.56	
52.87	21.5	15.77	
36.83	51.26	-12.81	
			
//19244522-4			
// Subjects=20			
59.3	-11.83	4.69	
-51.62	-19.06	5.84	
4.41	9.67	53.49	
33.99	-54.33	-31.09	
-33.62	-54.83	-29.55	
1.32	-72.19	-25.24	
-4.92	-77.84	4.04	
-14.38	-97.23	-1.24	
-1.98	-24.91	-10.7	
			
//19244522-5			
// Subjects=20			
-8.29	11.32	47.9	
-39.8	-44.04	44.11	
-55.92	6.59	11.88	
			
//19244522-6			
// Subjects=20			
-1.85	-2.32	65.44	
1.25	7.67	55.86	
0.26	-31.07	26.33	
-18.92	-4.08	4.62	
-14.66	-13.5	5.24	
-1.93	-19.09	15.54	
-35.56	-51.63	40.16	
30.83	-56.59	-33.14	
			
//19244522-7			
// Subjects=20			
25.41	6.53	-0.81	
			
//18952070-1			
// Subjects=10			
-21.8	-75.13	16.16	
26.79	-73.74	14.67	
28.96	-70.07	39.94	
-18.7	-71.07	-4.11	
-23.87	-68.34	41.24	
3.45	-61.5	-6.01	
35.13	-57.03	-6.5	
40.39	-39.1	10	
-37.79	-39.62	12.72	
49.85	-26.41	9.08	
24.48	-26.89	4.82	
-22.02	-24.2	3.8	
-47.38	-21.06	7.06	
20.29	-6.77	41.2	
25.48	-7.84	5.73	
-26.31	-4	6.88	
-12.51	3.46	40.69	
-6.14	6.49	54.88	
-33.66	7.35	38.33	
42.38	8.43	27.82	
28.56	16.55	7.37	
-24.27	18.28	8.67	
-31.76	32.04	-6.66	
			
//18952070-2			
// Subjects=10			
10.96	-73.47	21.41	
21.46	-57.76	18.05	
15.19	-53.95	46.68	
-27.09	-45.5	53.01	
37.33	-41.09	46.78	
7.74	-39.31	45.72	
-38.76	-36.34	49.12	
4.48	-27.54	31.62	
54.07	-23.16	9.94	
-49.48	-21.79	12.67	
1.27	-18.25	28.78	
-45.28	7.25	38.41	
-44.34	9.03	-1.68	
-32.67	12.72	22.42	
49.74	18.93	25.95	
-2	20.56	42.79	
-28.54	21.77	-2.64	
41.23	24.35	12.31	
43.28	26.37	-6.71	
			
//19015097-1			
// Subjects=28			
20.97	69.08	4.93	
41.16	42.21	11.09	
17.32	-37.47	74.4	
12.67	20.99	-3.94	
-19.01	12.05	-7.58	
			
//19015097-2			
// Subjects=14			
-19.02	8.36	-16.21	
			
//17631871-1			
// Subjects=10			
49.97	-72.8	-7.73	
28.99	-73.93	45.75	
26.72	-84.58	-24.54	
37.28	-29.74	42.67	
30.81	17.51	57.23	
			
//17631871-2			
// Subjects=10			
-42.95	-85.92	-1.84	
-40.82	-83.26	6.84	
60.46	-60.92	-21.92	
24.74	-58.45	58.03	
			
//17631871-3			
// Subjects=10			
-30.22	-98.42	-1.06	
50.04	-82.77	1.83	
33.23	-103.38	12.22	
-47.23	-73.62	-7.1	
			
//17395609-1			
// Subjects=12			
28.55	-2.15	-22.43	
25.41	-11.7	-22.86	
50.81	20.39	32.5	
34.75	40.46	-16.5	
-50.71	8.23	-13.79	
-37.74	-59.13	4.06	
55.18	-58.52	-16.5	
-47.37	-47.11	-22.23	
0.27	-70.74	-18.67	
28.77	-64.4	-22.6	
			
//17395609-2			
// Subjects=12			
44.33	23.8	-14.31	
31.6	36.44	-12.88	
-9.3	-10.44	37.19	
50.65	21.28	-21.94	
53.88	15.82	-8.27	
66.7	-19.59	-2.59	
66.76	-38.91	-7.93	
63.54	-29.68	-11.87	
-50.46	-65.91	-18.71	
-6.16	-33.08	-5.68	
-1.96	-26.67	-5.03	
			
//17395609-3			
// Subjects=12			
48.61	28.75	14.18	
-12.39	-61.23	0.73	
-6.05	-71.64	-15.25	
			
//16338048-1			
// Subjects=12			
44.7	-67.97	3.07	
64.76	-55.57	13.2	
38.37	-38.07	44.35	
36.9	52.95	14.82	
46.74	-7.97	52.23	
3.46	-84	-28.88	
14.83	25.65	20.14	
-2.96	13.57	66.58	
-61.02	-49.74	5.78	
-45.08	-78.44	-0.12	
-28.13	-94.26	-2.47	
-61.02	-22.36	39.42	
-15.81	25.46	21.45	
-34.65	-67.85	-35.31	
-37.09	60.8	15.82	
			
//16338048-2			
// Subjects=12			
4.52	-81.82	-27.93	
48.82	-58	-24.27	
21.3	-49.05	-29.16	
43.63	-62.59	4.93	
65.82	-54.37	15.34	
46.74	-7.97	52.23	
38.39	-39.97	47.81	
14.83	25.65	20.14	
-2.96	13.57	66.58	
-34.65	-67.85	-35.31	
-54.69	-46.4	7.73	
-55.73	-26.65	37.46	
-28.13	-94.26	-2.47	
-37.09	60.8	15.82	
-3.26	66.03	27.47	
-15.81	25.46	21.45	
			
//16338048-3			
// Subjects=12			
35.84	56.16	15.71	
44.69	-61.46	5.96	
68.99	-58.89	10.08	
3.47	-82.75	-25.64	
40.5	-42.19	45.73	
-38.14	63.03	17.9	
-54.69	-46.4	7.73	
-55.73	-26.65	37.46	
-33.6	-71.33	-40.63	
			
//16604320-1			
// Subjects=47			
-5.41	39.92	-19.56	
32.65	33.94	-19.37	
-30.6	-10.2	-24.86	
29.68	-22.17	-22.17	
-1.96	-16.41	7.59	
4.44	-9.07	40.34	
-43.22	-5.4	3.74	
48.69	-6.15	-4.51	
			
//16604320-2			
// Subjects=47			
-8.58	37.59	-22.71	
11.5	34.48	-24.84	
-30.61	-10.27	-25.96	
33.87	-17.09	-25.88	
-5.13	-17.48	7.68	
7.58	-2.95	36.57	
-43.24	-2.45	0.21	
46.57	-2.75	-0.29	
			
//16604320-3			
// Subjects=25			
3.31	4.03	30.57	
-8.6	37.19	-29.34	
-43.26	-2.86	-6.42	
45.49	1.17	-5	
			
//15006683			
// Subjects=13			
-1.13	57.24	21.41	
-64.33	-16.62	-4.24	
-49.3	-70.18	14.88	
-2.65	-91.14	44.89	
-19.76	-75.76	-11.55	
9.72	11.57	66.64	
51.92	10.3	39.85	
60.2	24.48	-5.57	
66.63	-9.9	-16.57	
56.18	-34.66	-5.94	
71.08	-54.87	6.46	
5.71	-52.04	62.14	
5.7	-59.15	49.31	
58.46	-69.55	9.76	
39.42	-86.44	-22.27	
7.89	-89.36	38.05	
			
//25662868			
// Subjects=12			
-24	-92	6	
-6	-52	4	
-36	-62	-14	
40	-70	-14	
48	-76	-4	
-46	-64	4	
-22	-82	26	
2	-86	6	
2	-64	16	
-38	-72	38	
38	-76	30	
18	-72	50	
-22	-54	62	
30	-8	58	
28	-82	20	
22	-52	-16	
-34	-78	16	
6	-72	4	
8	-50	0	
-6	-78	-2	
-10	-68	4	
22	-64	2	
-28	-72	46	
22	-66	50	
-40	14	54	
			
//25460498-1			
// Subjects=24			
-56	-44	-4	
-42	-4	24	
-14	44	36	
-46	34	-8	
			
//25460498-2			
// Subjects=24			
46	-22	60	
18	-4	-16	
18	-2	-16	
			
//25460498-3			
// Subjects=24			
0	24	54	
			
//24972303			
// Subjects=19			
6	-70	-24	
-48	-36	12	
62	-36	6	
46	8	24	
			
//24949579			
// Subjects=26			
-22	-84	-26	
-20	18	6	
-2	-62	-34	
-26	44	18	
-32	-34	-2	
-40	10	-30	
32	50	20	
56	18	8	
2	8	54	
12	10	18	
2	-44	-16	
26	-44	-48	
48	34	-2	
14	-6	-20	
4	-60	-26	
16	22	8	
24	20	-6	
16	-38	-26	
			
//24845161-1			
// Subjects=18			
-54	20	15	
-48	26	-3	
-51	-1	-21	
-60	-49	0	
-9	14	63	
-39	5	51	
-45	-64	18	
-12	50	33	
-3	-52	39	
-24	-37	-18	
-33	-37	-21	
54	2	-21	
42	-61	18	
9	-17	63	
18	-79	-45	
			
//24845161-2			
// Subjects=18			
-30	29	-3	
-12	35	48	
-24	47	21	
-42	20	33	
-6	14	54	
-12	29	24	
-6	-58	45	
-3	-61	6	
-15	8	15	
-3	-16	12	
-36	-61	-30	
9	-57	12	
12	-55	45	
42	-76	30	
24	-55	0	
39	-58	-33	
3	-76	-18	
			
//24845161-3			
// Subjects=18			
-42	2	-42	
-57	-4	-9	
-33	-46	18	
-21	-4	-21	
-27	-16	-15	
-21	-76	-39	
51	26	-3	
57	-10	-9	
57	-40	-3	
60	-58	21	
6	44	36	
12	-4	-21	
			
//24333752-1			
// Subjects=11			
-58	-10	2	
-56	-16	0	
-54	-16	8	
-46	-30	14	
-54	-26	14	
62	-16	8	
56	-16	10	
58	-10	6	
56	4	-4	
50	-4	0	
56	-36	24	
64	-16	14	
			
//24333752-2			
// Subjects=11			
-58	-10	2	
-56	-16	0	
-54	-16	8	
-46	-30	14	
-64	-24	14	
60	-14	6	
54	-10	4	
56	-16	10	
58	2	0	
50	-4	0	
			
//24194828-1			
// Subjects=16			
-51	-60	-7	
54	-51	-10	
-27	-81	17	
27	-78	29	
33	-60	62	
			
//24194828-2			
// Subjects=16			
-57	-30	5	
60	-18	-4	
			
//24080372-1			
// Subjects=20			
40	-6	60	
-24	-10	56	
-26	-90	10	
16	-22	44	
			
//24080372-2			
// Subjects=20			
-28	-88	4	
-18	46	-12	
-12	-2	18	
58	-22	36	
14	-20	48	
			
//24194828-3			
// Subjects=16			
-30	-96	14	
-24	-45	-16	
-9	-66	65	
30	-93	17	
30	-42	-13	
9	-60	68	
			
//24194828-4			
// Subjects=16			
-48	-48	8	
-48	24	-4	
66	-33	2	
6	-66	7	
			
//24194828-5			
// Subjects=16			
-63	-15	-1	
63	-9	-4	
0	-93	17	
			
//24194828-6			
// Subjects=16			
-60	-15	-1	
66	-12	-4	
-9	-75	-4	
-15	-75	47	
			
//24194828-7			
// Subjects=16			
-36	-87	11	
33	-90	11	
			
//24194828-8			
// Subjects=16			
-69	-36	2	
-48	33	-10	
63	-57	14	
48	-33	-4	
51	9	-28	
42	3	-49	
			
//24194828-9			
// Subjects=16			
3	90	17	
			
//24194828-10			
// Subjects=16			
-60	-12	-4	
-45	-75	8	
60	-12	-7	
51	-63	8	
-12	-81	-4	
			
//24015241-1			
// Subjects=14			
6	-66	32	
-56	-30	24	
-46	-80	6	
42	-74	-2	
-14	-24	4	
-2	-78	-22	
40	-56	-28	
			
//24015241-2			
// Subjects=14			
-2	-26	66	
-6	-12	6	
6	4	46	
-50	6	2	
60	8	2	
-8	-60	64	
-60	-24	12	
58	-32	30	
-54	-72	0	
46	-76	2	
40	-12	-6	
-20	-24	10	
-18	-74	-22	
-38	-54	-34	
40	-58	-30	
			
//24015241-3			
// Subjects=14			
-4	-38	72	
2	-4	50	
6	2	46	
-56	2	2	
56	6	2	
-8	-52	72	
-62	-22	14	
62	-22	36	
-24	8	6	
-22	-72	-24	
32	-56	-30	
			
//24015241-4			
// Subjects=14			
4	-6	46	
52	-32	30	
-24	8	2	
34	0	4	
-22	-74	-24	
			
//24015241-5			
// Subjects=14			
-52	6	2	
58	8	4	
12	-62	56	
-48	-36	34	
62	-32	22	
-54	-68	2	
44	-76	0	
-22	0	12	
-8	-70	-10	
38	-60	-28	
			
//24015241-6			
// Subjects=14			
-54	2	2	
54	4	0	
-42	-56	50	
-32	12	6	
			
//24015241-7			
// Subjects=14			
-52	6	4	
-6	-58	52	
-24	-56	66	
-56	-42	32	
66	-24	20	
-54	-72	0	
46	-74	0	
40	-60	-30	
			
//23616340-1			
// Subjects=26			
-48	-26	6	
56	-18	2	
16	-82	-12	
24	-92	26	
46	-76	4	
20	-60	70	
-16	82	-14	
-20	-94	22	
-42	-82	8	
-26	-56	60	
			
//23616340-2			
// Subjects=26			
-52	-24	4	
56	-18	2	
26	-78	-14	
28	-84	34	
46	-72	10	
-10	88	4	
-48	-72	-8	
-52	-70	4	
-40	-46	66	
14	-84	6	
			
//23616340-3			
// Subjects=26			
-54	-18	2	
52	-22	4	
-16	70	58	
			
//23616340-4			
// Subjects=26			
-52	78	6	
48	-76	2	
60	-50	14	
-44	-74	14	
			
//23616340-5			
// Subjects=26			
-44	-68	0	
50	-74	0	
16	-80	-10	
12	-90	2	
46	-70	8	
-34	-80	-16	
-48	-80	0	
			
//23616340-6			
// Subjects=26			
-44	-30	8	
54	-18	2	
-14	-68	52	
24	-62	58	
			
//23616340-7			
// Subjects=26			
-52	-72	8	
52	-74	6	
64	-48	12	
-10	96	-2	
			
//23616340-8			
// Subjects=26			
-50	-72	0	
50	-70	2	
-10	-88	6	
12	-86	4	
			
//23558102			
// Subjects=20			
-30	-86	2	
-20	-78	46	
32	-78	-6	
-36	-72	-10	
30	-70	46	
-30	-56	46	
-34	-38	44	
14	-32	32	
-12	-32	36	
-22	-28	52	
-16	-26	6	
22	-24	56	
22	-24	56	
14	-20	2	
6	-18	50	
-20	-16	4	
-14	-16	-14	
24	-2	2	
-50	28	16	
			
//22516367-1			
// Subjects=20			
-51	-21	3	
			
//22516367-2			
// Subjects=20			
0	-30	-6	
-45	-51	12	
60	-45	6	
-27	18	-18	
			
//22516367-3			
// Subjects=20			
-6	51	-15	
			
//22516367-4			
// Subjects=20			
33	-12	-15	
			
//22609273-1			
// Subjects=20			
33	-76	35	
39	-66	-33	
42	-66	3	
-39	-63	6	
45	-63	-6	
-39	-63	6	
30	-60	45	
-15	-60	57	
27	-57	48	
21	-51	-15	
33	-42	54	
42	-33	48	
-33	-21	57	
63	-18	27	
-30	-12	66	
24	0	63	
27	0	57	
57	9	33	
-6	12	51	
27	15	51	
45	39	12	
			
//22609273-2			
// Subjects=20			
42	-66	3	
21	-63	-15	
42	-63	3	
24	-63	-15	
-27	-57	-18	
15	-51	-18	
36	-39	51	
39	-39	42	
42	-36	48	
60	-15	27	
-36	-15	57	
60	-15	27	
36	-6	54	
-24	-3	60	
30	0	51	
-54	6	27	
60	18	6	
			
//22609273-3			
// Subjects=20			
9	-72	18	
6	-72	21	
-12	-66	36	
-18	-63	12	
-18	-63	18	
18	-63	27	
51	-18	-18	
39	-12	-27	
18	-3	-21	
12	3	54	
			
//22609273-4			
// Subjects=20			
21	-72	15	
-15	-72	21	
-18	-69	18	
21	-66	24	
21	-63	24	
30	-51	42	
51	-21	-18	
			
//11798274			
// Subjects=20			
0	-86	-32	
22	-4	-12	
-52	38	2	
-48	-62	-34	
-8	-68	-14	
8	-6	4	
-4	-42	42	
-32	48	34	
-18	-64	-26	
24	0	24	
22	12	28	
-4	-42	0	
-38	-4	-44	
22	-2	8	
36	1	52	
26	-48	6	
22	10	14	
-40	-64	-14	
-54	28	24	
-10	32	40	
-52	28	14	
-20	-70	-14	
-50	24	2	
-38	-48	-32	
-18	14	18	
14	2	48	
-10	18	44	
			
//11467917-1			
// Subjects=13			
-15	-60	18	
18	-69	24	
3	-69	30	
30	24	-6	
-27	24	-9	
-21	-42	-15	
24	-33	-18	
-27	51	-3	
30	57	3	
-6	-30	30	
54	30	30	
-48	27	21	
-36	15	57	
42	-75	39	
39	-57	42	
-27	-72	39	
-6	21	39	
-21	-21	-9	
-24	69	-9	
			
//11467917-2			
// Subjects=13			
15	-63	27	
-15	-60	18	
0	-66	27	
48	36	30	
-48	30	33	
-45	24	24	
30	57	3	
-30	57	0	
39	-54	45	
-36	-66	45	
6	-21	24	
-3	-42	15	
-3	-21	12	
			
//11467917-3			
// Subjects=13			
9	-66	48	
12	-48	6	
-9	-45	6	
-27	54	-6	
-24	51	18	
24	60	6	
42	-72	42	
45	-63	45	
-36	-69	24	
-51	-72	24	
-42	24	-15	
33	24	-12	
6	39	30	
-3	-33	42	
-42	21	39	
-27	27	54	
45	42	30	
-24	-42	-15	
27	-39	-12	
			
//11467917-4			
// Subjects=13			
-6	-72	33	
-39	12	48	
-42	27	36	
-33	57	12	
-27	51	24	
-18	36	39	
24	60	0	
-48	24	-9	
-30	21	-15	
-36	-78	42	
48	-57	45	
-3	39	39	
-3	-33	24	
			
//11467917-5			
// Subjects=13			
15	-54	12	
18	-63	24	
-15	-66	21	
-15	-57	15	
30	-45	-21	
33	-84	-12	
30	-72	-12	
